"Date","Price","Open","High","Low","Vol.","Change %"
"04/22/2015","100.520","100.560","101.300","99.850","","-0.05%"
"04/21/2015","100.570","101.020","101.550","99.900","","-0.10%"
"04/20/2015","100.670","100.060","101.170","99.490","","0.88%"
"04/17/2015","99.790","99.700","100.310","99.190","","0.10%"
"04/16/2015","99.690","99.760","99.840","99.150","","-0.10%"
"04/15/2015","99.790","99.790","99.920","99.280","","-0.23%"
"04/14/2015","100.020","99.520","100.020","99.520","","0.00%"
"04/13/2015","100.020","99.740","100.600","99.220","","0.31%"
"04/10/2015","99.710","99.680","100.370","99.170","","0.12%"
"04/09/2015","99.590","99.460","99.670","98.960","","0.00%"
"04/08/2015","99.590","99.710","99.780","99.060","","-0.02%"
"04/07/2015","99.610","99.550","99.850","99.060","","0.11%"
"04/06/2015","99.500","99.360","100.070","98.870","","-0.50%"
"04/03/2015","100.000","99.500","100.000","99.500","","0.00%"
"04/02/2015","100.000","99.500","100.000","99.500","","0.00%"
"04/01/2015","100.000","99.500","100.000","99.500","","0.00%"
"03/31/2015","100.000","100.180","100.270","99.470","","-0.28%"
"03/30/2015","100.280","100.100","100.310","99.540","","0.42%"
"03/27/2015","99.860","100.480","100.980","99.330","","-0.42%"
"03/26/2015","100.280","100.080","100.460","99.560","","0.55%"
"03/25/2015","99.730","99.710","99.900","99.120","","0.11%"
"03/24/2015","99.625","99.520","99.655","98.930","","-0.02%"
"03/23/2015","99.640","99.840","100.340","99.090","","-0.30%"
"03/20/2015","99.940","100.020","100.140","99.390","","-0.09%"
"03/19/2015","100.030","99.810","100.290","99.280","","-0.28%"
"03/18/2015","100.310","100.290","100.460","99.680","","-0.02%"
"03/17/2015","100.330","100.430","100.930","99.780","","-0.17%"
"03/16/2015","100.500","100.770","101.270","99.920","","-0.25%"
"03/13/2015","100.750","99.980","100.800","99.390","","0.74%"
"03/12/2015","100.010","100.430","100.470","99.480","","-0.44%"
"03/11/2015","100.450","100.530","101.090","99.810","","0.02%"
"03/10/2015","100.430","100.480","100.980","99.690","","0.34%"
"03/09/2015","100.090","100.210","100.870","99.550","","0.64%"
"03/06/2015","99.450","98.950","99.450","98.950","","0.00%"
"03/05/2015","99.450","99.710","100.220","98.950","","-0.16%"
"03/04/2015","99.610","98.660","99.640","98.160","","0.55%"
"03/03/2015","99.070","99.020","99.600","98.370","","0.08%"
"03/02/2015","98.990","98.440","99.680","98.390","","0.06%"
"02/27/2015","98.935","98.980","99.065","98.310","","0.13%"
"02/26/2015","98.810","99.090","99.180","98.260","","-0.34%"
"02/25/2015","99.150","99.300","99.330","98.630","","-0.37%"
"02/24/2015","99.520","99.600","100.230","99.020","","-0.20%"
"02/23/2015","99.720","99.520","99.720","98.940","","0.16%"
"02/20/2015","99.560","99.540","99.650","99.020","","-0.19%"
"02/19/2015","99.750","99.250","99.750","99.250","","0.00%"
"02/18/2015","99.750","99.520","99.770","99.010","","0.30%"
"02/17/2015","99.450","98.950","99.450","98.950","","-0.01%"
"02/16/2015","99.455","99.440","99.575","98.830","","-0.07%"
"02/13/2015","99.520","99.410","99.530","98.770","","-0.17%"
"02/12/2015","99.690","99.820","100.440","99.030","","0.08%"
"02/11/2015","99.610","99.620","99.670","98.890","","0.12%"
"02/10/2015","99.490","99.440","100.000","98.590","","0.02%"
"02/09/2015","99.470","99.200","100.040","98.660","","0.76%"
"02/06/2015","98.720","98.750","98.900","98.180","","-0.06%"
"02/05/2015","98.775","99.010","99.105","98.230","","-0.04%"
"02/04/2015","98.810","98.660","98.980","98.000","","0.14%"
"02/03/2015","98.670","98.590","98.950","98.100","","-0.21%"
"02/02/2015","98.880","98.490","99.210","98.330","","-0.11%"
"01/30/2015","98.985","98.940","99.245","98.230","","0.01%"
"01/29/2015","98.980","98.290","99.490","97.780","","0.73%"
"01/28/2015","98.260","98.400","98.940","97.590","","0.02%"
"01/27/2015","98.240","98.400","98.420","97.690","","-0.04%"
"01/26/2015","98.280","97.780","98.280","97.780","","0.00%"
"01/23/2015","98.280","98.300","99.070","97.690","","-0.45%"
"01/22/2015","98.720","98.590","98.820","97.890","","0.10%"
"01/21/2015","98.625","98.750","98.755","97.970","","-0.09%"
"01/20/2015","98.710","98.910","99.050","98.200","","-0.03%"
"01/19/2015","98.740","98.620","99.370","98.070","","-0.25%"
"01/16/2015","98.990","99.330","100.030","98.370","","-0.30%"
"01/15/2015","99.290","99.010","99.860","97.880","","-0.20%"
"01/14/2015","99.490","99.330","100.070","98.830","","0.06%"
"01/13/2015","99.430","99.340","99.500","98.740","","-0.04%"
"01/12/2015","99.470","99.440","100.110","98.850","","-0.26%"
"01/09/2015","99.730","99.970","100.030","99.170","","-0.55%"
"01/08/2015","100.280","101.120","101.130","99.650","","-0.79%"
"01/07/2015","101.080","101.620","101.700","100.560","","-0.63%"
"01/06/2015","101.720","101.390","101.800","100.800","","0.26%"
"01/05/2015","101.460","101.490","102.070","100.760","","0.19%"
"01/02/2015","101.270","101.490","102.070","100.690","","-0.10%"
"01/01/2015","101.370","101.070","101.530","100.580","","0.51%"
"12/31/2014","100.860","101.300","101.900","100.360","","-0.55%"
"12/30/2014","101.420","101.950","102.560","100.870","","-0.44%"
"12/29/2014","101.870","101.860","101.950","101.300","","0.17%"
"12/26/2014","101.700","101.520","102.400","101.030","","0.07%"
"12/25/2014","101.630","101.130","101.630","101.130","","0.00%"
"12/24/2014","101.630","101.490","101.710","100.910","","0.38%"
"12/23/2014","101.250","101.280","102.080","100.690","","0.06%"
"12/22/2014","101.190","101.280","101.310","100.510","","-0.06%"
"12/19/2014","101.250","100.880","101.840","100.290","","0.26%"
"12/18/2014","100.990","101.360","101.920","100.480","","-0.79%"
"12/17/2014","101.790","102.030","102.220","101.090","","0.13%"
"12/16/2014","101.655","101.200","101.725","100.660","","0.94%"
"12/15/2014","100.710","100.000","101.210","99.430","","1.04%"
"12/12/2014","99.670","99.900","100.020","99.110","","-0.07%"
"12/11/2014","99.740","99.470","100.270","98.900","","0.50%"
"12/10/2014","99.240","99.140","99.270","98.560","","0.22%"
"12/09/2014","99.020","99.010","99.560","98.450","","0.08%"
"12/08/2014","98.940","99.100","99.630","98.430","","0.10%"
"12/05/2014","98.840","98.930","99.020","98.340","","-0.25%"
"12/04/2014","99.090","99.090","99.130","98.490","","0.04%"
"12/03/2014","99.050","98.990","99.630","98.440","","0.03%"
"12/02/2014","99.020","99.180","99.720","98.500","","-0.22%"
"12/01/2014","99.240","99.570","99.580","98.740","","-0.01%"
"11/28/2014","99.250","99.090","99.320","98.500","","0.24%"
"11/27/2014","99.010","98.880","99.070","98.390","","0.05%"
"11/26/2014","98.960","98.960","99.050","98.390","","-0.03%"
"11/25/2014","98.990","99.040","99.260","98.450","","-0.12%"
"11/24/2014","99.110","98.700","99.640","98.150","","0.28%"
"11/21/2014","98.830","98.940","99.050","98.290","","-0.28%"
"11/20/2014","99.110","99.250","100.050","98.590","","-0.03%"
"11/19/2014","99.140","98.930","99.690","98.360","","0.35%"
"11/18/2014","98.790","98.860","99.010","98.230","","0.02%"
"11/17/2014","98.770","98.590","99.350","98.100","","0.01%"
"11/14/2014","98.760","98.590","99.400","98.060","","0.27%"
"11/13/2014","98.490","98.370","98.550","97.870","","0.07%"
"11/12/2014","98.420","98.430","98.990","97.840","","-0.07%"
"11/11/2014","98.490","98.500","98.630","97.940","","0.07%"
"11/10/2014","98.420","98.310","98.920","97.810","","-0.17%"
"11/07/2014","98.590","98.430","98.680","97.880","","0.34%"
"11/06/2014","98.260","97.760","98.260","97.760","","0.00%"
"11/05/2014","98.260","98.160","98.880","97.640","","0.01%"
"11/04/2014","98.250","97.750","98.250","97.750","","0.00%"
"11/03/2014","98.250","98.400","98.410","97.700","","0.06%"
"10/31/2014","98.190","98.220","98.800","97.630","","-0.14%"
"10/30/2014","98.330","98.420","98.470","97.720","","0.16%"
"10/29/2014","98.170","98.000","98.190","97.490","","0.05%"
"10/28/2014","98.120","98.130","98.250","97.580","","0.03%"
"10/27/2014","98.090","97.870","98.190","97.380","","0.04%"
"10/24/2014","98.050","97.550","98.050","97.550","","0.00%"
"10/23/2014","98.050","97.550","98.050","97.550","","0.00%"
"10/22/2014","98.050","97.840","98.580","97.350","","-0.06%"
"10/21/2014","98.110","98.080","98.680","97.500","","-0.08%"
"10/20/2014","98.185","97.920","98.195","97.390","","-0.13%"
"10/17/2014","98.310","98.690","98.800","97.760","","-0.65%"
"10/16/2014","98.950","98.370","99.580","97.800","","0.69%"
"10/15/2014","98.270","97.770","98.270","97.770","","0.00%"
"10/14/2014","98.270","97.490","98.820","96.980","","0.52%"
"10/13/2014","97.760","98.080","98.090","97.250","","-0.42%"
"10/10/2014","98.170","97.840","98.660","97.280","","0.49%"
"10/09/2014","97.690","97.810","98.310","96.950","","-0.56%"
"10/08/2014","98.240","98.340","98.920","97.650","","-0.05%"
"10/07/2014","98.290","98.260","98.850","97.590","","-0.30%"
"10/06/2014","98.590","98.090","98.590","98.090","","0.01%"
"10/03/2014","98.580","98.080","98.580","98.080","","0.00%"
"10/02/2014","98.580","98.080","98.580","98.080","","0.00%"
"10/01/2014","98.580","99.090","99.620","98.030","","-0.22%"
"09/30/2014","98.800","97.960","98.920","97.960","","0.35%"
"09/29/2014","98.455","98.160","98.545","97.610","","0.64%"
"09/26/2014","97.830","98.340","99.090","97.130","","-0.33%"
"09/25/2014","98.150","97.540","98.270","97.040","","0.62%"
"09/24/2014","97.545","97.650","97.675","96.980","","0.04%"
"09/23/2014","97.510","97.500","97.610","96.880","","0.21%"
"09/22/2014","97.310","97.360","97.390","96.690","","0.01%"
"09/19/2014","97.305","97.230","97.425","96.670","","-0.47%"
"09/18/2014","97.760","97.760","98.430","96.840","","0.29%"
"09/17/2014","97.480","97.550","98.140","96.910","","-0.21%"
"09/16/2014","97.690","97.630","98.320","97.120","","-0.13%"
"09/15/2014","97.820","97.470","98.370","96.980","","0.79%"
"09/12/2014","97.050","97.550","97.640","96.530","","-0.45%"
"09/11/2014","97.490","97.380","97.510","96.660","","-0.02%"
"09/10/2014","97.510","97.230","97.660","96.710","","0.56%"
"09/09/2014","96.970","96.690","97.050","96.150","","0.47%"
"09/08/2014","96.520","96.460","96.990","95.830","","-0.11%"
"09/05/2014","96.630","96.700","96.810","96.120","","0.06%"
"09/04/2014","96.570","96.740","97.280","96.070","","-0.22%"
"09/03/2014","96.780","97.010","97.600","96.040","","0.08%"
"09/02/2014","96.700","96.930","97.600","96.200","","-0.15%"
"09/01/2014","96.850","96.800","96.860","96.180","","0.05%"
"08/29/2014","96.800","96.300","96.800","96.300","","0.00%"
"08/28/2014","96.800","96.640","97.120","96.080","","0.07%"
"08/27/2014","96.730","96.770","96.820","96.130","","0.03%"
"08/26/2014","96.705","96.830","96.895","96.200","","-0.21%"
"08/25/2014","96.910","96.880","96.930","96.150","","0.17%"
"08/22/2014","96.750","96.780","96.900","96.120","","-0.60%"
"08/21/2014","97.330","97.100","97.770","96.490","","0.35%"
"08/20/2014","96.990","97.340","97.910","96.330","","-0.10%"
"08/19/2014","97.090","97.230","97.260","96.550","","-0.14%"
"08/18/2014","97.230","96.730","97.230","96.730","","0.00%"
"08/15/2014","97.230","96.730","97.230","96.730","","0.00%"
"08/14/2014","97.230","97.760","98.280","96.720","","-0.74%"
"08/13/2014","97.950","98.050","98.090","97.440","","0.22%"
"08/12/2014","97.735","97.870","97.955","97.220","","-0.15%"
"08/11/2014","97.880","97.710","98.030","97.140","","-0.24%"
"08/08/2014","98.120","98.580","99.280","97.310","","0.16%"
"08/07/2014","97.960","98.190","98.960","97.440","","-0.45%"
"08/06/2014","98.400","97.650","98.930","97.160","","1.07%"
"08/05/2014","97.360","97.500","98.100","96.610","","-0.14%"
"08/04/2014","97.500","97.440","98.360","96.900","","-0.41%"
"08/01/2014","97.900","97.180","98.400","96.610","","1.04%"
"07/31/2014","96.890","96.380","97.400","95.830","","0.82%"
"07/30/2014","96.100","96.380","96.880","95.590","","-0.11%"
"07/29/2014","96.210","95.710","96.210","95.710","","0.00%"
"07/28/2014","96.210","96.130","96.760","95.630","","0.04%"
"07/25/2014","96.170","96.190","96.790","95.600","","-0.03%"
"07/24/2014","96.200","96.020","96.210","95.480","","0.05%"
"07/23/2014","96.150","96.210","96.810","95.590","","-0.25%"
"07/22/2014","96.390","96.400","96.950","95.780","","-0.10%"
"07/21/2014","96.490","96.480","97.010","95.760","","0.04%"
"07/18/2014","96.450","96.610","97.220","95.890","","0.18%"
"07/17/2014","96.280","96.260","96.810","95.660","","0.08%"
"07/16/2014","96.200","96.370","96.930","95.650","","0.00%"
"07/15/2014","96.200","96.180","96.890","95.610","","-0.01%"
"07/14/2014","96.210","95.900","96.820","95.350","","0.33%"
"07/11/2014","95.890","96.480","96.980","95.370","","-0.44%"
"07/10/2014","96.310","95.520","96.850","94.820","","0.73%"
"07/09/2014","95.610","95.790","96.390","94.970","","-0.04%"
"07/08/2014","95.650","95.920","96.480","94.990","","-0.40%"
"07/07/2014","96.030","95.680","96.560","95.190","","0.49%"
"07/04/2014","95.560","95.580","96.210","94.930","","-0.02%"
"07/03/2014","95.580","95.470","96.250","94.750","","0.07%"
"07/02/2014","95.510","96.100","96.640","94.900","","-0.63%"
"07/01/2014","96.120","96.160","96.790","95.590","","-0.17%"
"06/30/2014","96.280","96.080","96.920","95.490","","0.15%"
"06/27/2014","96.140","96.130","96.730","95.610","","-0.09%"
"06/26/2014","96.230","96.160","96.800","95.650","","0.02%"
"06/25/2014","96.210","96.380","97.110","95.700","","-0.05%"
"06/24/2014","96.260","96.240","96.760","95.620","","-0.07%"
"06/23/2014","96.330","96.140","96.930","95.590","","0.03%"
"06/20/2014","96.300","96.350","97.030","95.710","","0.17%"
"06/19/2014","96.140","95.970","96.800","95.270","","-0.51%"
"06/18/2014","96.630","96.450","97.350","95.590","","0.60%"
"06/17/2014","96.050","96.560","97.290","95.540","","-0.22%"
"06/16/2014","96.260","95.710","96.860","95.220","","0.66%"
"06/13/2014","95.630","94.880","96.180","94.400","","0.86%"
"06/12/2014","94.810","94.880","95.480","94.290","","-0.03%"
"06/11/2014","94.840","94.910","95.460","94.260","","-0.03%"
"06/10/2014","94.870","94.800","95.440","94.270","","0.15%"
"06/09/2014","94.730","94.540","94.740","93.860","","0.05%"
"06/06/2014","94.680","94.620","95.400","94.070","","-0.27%"
"06/05/2014","94.940","94.830","95.470","94.290","","0.01%"
"06/04/2014","94.930","95.070","95.620","94.230","","-0.11%"
"06/03/2014","95.030","94.670","95.570","94.080","","0.40%"
"06/02/2014","94.650","94.830","95.330","94.000","","0.08%"
"05/30/2014","94.570","94.450","95.120","93.790","","0.12%"
"05/29/2014","94.460","94.270","95.010","93.570","","0.18%"
"05/28/2014","94.290","94.430","95.240","93.610","","-0.19%"
"05/27/2014","94.470","94.080","95.050","93.570","","0.55%"
"05/26/2014","93.950","93.500","94.770","92.950","","0.33%"
"05/23/2014","93.640","93.540","94.180","92.840","","0.10%"
"05/22/2014","93.550","93.760","94.400","92.970","","-0.53%"
"05/21/2014","94.050","93.920","94.690","93.320","","0.25%"
"05/20/2014","93.820","93.730","94.550","93.120","","0.07%"
"05/19/2014","93.750","93.680","94.260","92.900","","-0.34%"
"05/16/2014","94.070","94.370","95.040","93.290","","-0.84%"
"05/15/2014","94.870","95.200","95.860","94.050","","-0.66%"
"05/14/2014","95.500","95.000","95.500","95.000","","0.00%"
"05/13/2014","95.500","95.520","96.360","94.850","","-0.61%"
"05/12/2014","96.090","95.970","96.680","94.710","","0.02%"
"05/09/2014","96.070","96.100","96.650","95.380","","-0.04%"
"05/08/2014","96.110","95.920","96.640","95.380","","-0.12%"
"05/07/2014","96.230","96.060","96.720","95.430","","-0.35%"
"05/06/2014","96.570","96.100","96.940","95.600","","0.23%"
"05/05/2014","96.350","96.130","96.880","95.510","","0.08%"
"05/02/2014","96.270","96.350","96.910","95.650","","-0.25%"
"05/01/2014","96.510","96.010","96.510","96.010","","0.00%"
"04/30/2014","96.510","96.560","97.140","95.940","","-0.18%"
"04/29/2014","96.680","96.980","97.510","96.090","","-0.37%"
"04/28/2014","97.040","96.990","97.680","96.180","","0.07%"
"04/25/2014","96.970","97.700","98.330","96.370","","-0.77%"
"04/24/2014","97.720","97.220","97.720","97.220","","0.00%"
"04/23/2014","97.720","97.410","98.400","96.890","","0.50%"
"04/22/2014","97.230","97.070","97.910","96.520","","0.29%"
"04/21/2014","96.950","96.480","97.440","95.990","","0.50%"
"04/18/2014","96.470","95.970","96.470","95.970","","0.00%"
"04/17/2014","96.470","96.460","97.290","95.930","","-0.13%"
"04/16/2014","96.600","96.480","97.170","95.820","","0.24%"
"04/15/2014","96.370","96.560","97.060","95.830","","0.08%"
"04/14/2014","96.290","95.790","96.290","95.790","","0.00%"
"04/11/2014","96.290","96.510","97.040","95.720","","0.18%"
"04/10/2014","96.120","96.060","96.960","95.560","","-0.11%"
"04/09/2014","96.230","95.950","96.740","95.230","","0.04%"
"04/08/2014","96.190","95.690","96.190","95.690","","0.00%"
"04/07/2014","96.190","95.840","96.870","95.140","","0.06%"
"04/04/2014","96.130","96.560","97.120","95.620","","-0.15%"
"04/03/2014","96.270","95.920","96.930","95.240","","0.44%"
"04/02/2014","95.850","95.700","96.360","94.860","","-0.01%"
"04/01/2014","95.860","95.360","95.860","95.360","","0.00%"
"03/31/2014","95.860","95.360","95.860","95.360","","0.00%"
"03/28/2014","95.860","96.290","96.790","95.000","","-0.67%"
"03/27/2014","96.510","96.380","97.060","95.700","","0.29%"
"03/26/2014","96.230","96.480","96.980","95.600","","-0.56%"
"03/25/2014","96.770","96.960","97.460","96.190","","-0.49%"
"03/24/2014","97.250","97.360","97.860","96.530","","-0.19%"
"03/21/2014","97.440","97.900","97.930","96.940","","-0.72%"
"03/20/2014","98.150","98.190","98.690","97.210","","0.64%"
"03/19/2014","97.530","97.710","98.370","96.970","","-0.39%"
"03/18/2014","97.910","97.630","98.420","96.900","","0.00%"
"03/17/2014","97.910","97.410","97.910","97.410","","0.00%"
"03/14/2014","97.910","98.260","98.970","97.190","","0.03%"
"03/13/2014","97.880","97.630","98.390","96.960","","-0.07%"
"03/12/2014","97.950","97.790","98.520","97.170","","0.45%"
"03/11/2014","97.510","97.340","98.050","96.470","","0.14%"
"03/10/2014","97.370","98.000","98.630","96.760","","-0.38%"
"03/07/2014","97.740","97.620","98.370","97.010","","-0.04%"
"03/06/2014","97.780","98.450","98.950","97.270","","-1.04%"
"03/05/2014","98.810","99.040","99.550","98.170","","-0.15%"
"03/04/2014","98.960","99.390","99.920","98.420","","-0.31%"
"03/03/2014","99.270","99.120","99.840","98.450","","0.47%"
"02/28/2014","98.810","99.360","99.420","98.310","","-0.37%"
"02/27/2014","99.180","98.680","99.180","98.680","","0.00%"
"02/26/2014","99.180","99.140","99.780","98.550","","0.08%"
"02/25/2014","99.100","99.150","99.760","98.530","","-0.22%"
"02/24/2014","99.320","99.360","99.950","98.620","","-0.08%"
"02/21/2014","99.400","99.490","99.990","98.780","","-0.17%"
"02/20/2014","99.570","99.790","100.400","99.030","","0.04%"
"02/19/2014","99.530","99.030","99.530","99.030","","0.00%"
"02/18/2014","99.530","99.220","100.180","98.730","","0.59%"
"02/17/2014","98.950","99.140","99.830","98.420","","-0.14%"
"02/14/2014","99.090","99.580","100.280","98.560","","-0.79%"
"02/13/2014","99.880","99.200","100.440","98.710","","0.53%"
"02/12/2014","99.350","99.360","99.970","98.770","","-0.21%"
"02/11/2014","99.560","99.760","100.420","99.000","","-0.34%"
"02/10/2014","99.900","99.440","100.480","98.840","","0.24%"
